t,x,u_exact,u_noisy
3.64321608040201,8.492462311557789,0.10297191281710666,0.08132774680170202
1.7587939698492463,3.7688442211055277,0.6562437463348768,0.6826939865643226
2.562814070351759,2.562814070351759,0.25463290122181037,0.24605637189283772
1.1809045226130654,6.834170854271357,0.2083666668310448,0.18474728593338166
1.3316582914572865,2.1105527638190957,0.012637864588111005,0.0003021182253202404
3.8442211055276383,7.28643216080402,0.626732850969834,0.6145744767456082
0.577889447236181,7.5376884422110555,0.008525756218046387,0.028122241099058976
4.572864321608041,5.678391959798995,0.9768559990313679,0.9791426322214192
3.090452261306533,9.396984924623116,0.0024179914802831973,0.0022217796370722033
0.9045226130653267,5.326633165829146,0.8954202714284031,0.8861330053404779
1.6331658291457287,7.185929648241206,0.16216615594438646,0.14453160966402584
3.442211055276382,0.7537688442211056,0.008917062022892223,-0.015156390325012065
3.190954773869347,4.2211055276381915,0.9307905002437405,0.9608930352635721
0.17587939698492464,4.2211055276381915,0.5895324114210166,0.5668677686080781
4.49748743718593,5.025125628140704,0.9867261357577152,0.9741211375773624
1.6582914572864322,2.663316582914573,0.11854153426281364,0.09782872011327663
1.105527638190955,4.572864321608041,0.8784951353351789,0.9162425975956909
2.8894472361809047,8.190954773869347,0.07717867819349893,0.08573892369730993
1.105527638190955,4.773869346733669,0.9174571405528434,0.9329931755545193
3.341708542713568,9.145728643216081,0.010219884330998314,0.025301618494700404
4.3216080402010055,8.492462311557789,0.2159539570329944,0.27307035527166307
0.10050251256281408,0.8040201005025126,4.8699222516115045e-08,-0.00700147648661637
0.8040201005025126,0.05025125628140704,9.675082752458076e-09,0.009868575945216116
0.17587939698492464,3.2160804020100504,0.05826880669012793,0.04617337684257555
3.492462311557789,0.45226130653266333,0.003378154938981732,0.011632393134356855
4.723618090452262,3.869346733668342,0.9586589222269117,0.9448037523975855
0.7788944723618091,3.7688442211055277,0.43010179574429136,0.4163842409157499
3.592964824120603,6.884422110552764,0.7303134854970601,0.7262415333061176
0.30150753768844224,5.376884422110553,0.8678325594261742,0.820216947867829
2.71356783919598,7.336683417085427,0.33485515824184875,0.35191125669846135
4.2713567839195985,8.291457286432161,0.2830872635355823,0.2681307300767372
1.4824120603015076,4.874371859296483,0.9331622223593622,0.9452119720721578
0.5025125628140704,8.944723618090453,3.6148992789554147e-06,-0.034176032732955025
3.592964824120603,6.130653266331659,0.9079197903224085,0.9132262838989388
2.7386934673366836,0.10050251256281408,6.968905596125294e-05,0.022919255071872147
2.9396984924623117,9.396984924623116,0.0016873562236618084,0.022794108125749685
0.07537688442211056,1.256281407035176,1.3155954690028654e-06,-0.01664740281015077
2.4874371859296485,5.175879396984925,0.9539626997766536,0.9646291408784747
2.8894472361809047,6.934673366834171,0.5704311087164232,0.5785712986243798
3.3668341708542715,5.376884422110553,0.9656982625811851,0.9479314596882925
1.8592964824120604,2.864321608040201,0.22718243159086957,0.2156940889248631
3.9949748743718594,1.7587939698492463,0.24220609906727744,0.25116664141430334
2.035175879396985,8.391959798994975,0.009359136570191441,0.03228305488398315
0.45226130653266333,5.276381909547739,0.9050766887810804,0.9390612822286825
0.7788944723618091,1.206030150753769,3.301759403734058e-05,-0.029102234207291452
2.613065326633166,2.814070351758794,0.3821357120001056,0.337331677290501
4.447236180904523,4.472361809045227,0.9795212472931888,0.9922274795077706
0.5276381909547739,3.6683417085427137,0.3020451990587716,0.32501998840633334
2.035175879396985,4.673366834170855,0.9321056350944833,0.9134593389945055
4.949748743718593,6.030150753768845,0.9699525919364771,0.9717947151809215
0.8542713567839196,4.623115577889448,0.8812841130049339,0.8460400616162218
3.592964824120603,9.296482412060302,0.010156432318124624,0.042405557082637935
1.5829145728643217,0.9547738693467337,0.00017115719513892462,0.011782353655449773
2.3366834170854274,1.8090452261306533,0.032607654983295216,0.04893263977608249
1.2311557788944725,0.05025125628140704,1.0586924507431092e-07,0.0010458334762558266
1.2311557788944725,1.8090452261306533,0.0030209782333606577,0.012949806498953557
2.1356783919597992,8.14070351758794,0.02664071789985854,0.006405842339188877
1.9095477386934674,9.798994974874372,9.971326211777671e-06,0.03948406292951278
0.07537688442211056,6.733668341708543,0.05717559720229431,0.02301715636031284
4.522613065326634,1.155778894472362,0.13961119230896532,0.1299928908939732
2.613065326633166,8.14070351758794,0.05882932989260829,0.0353522281584204
4.020100502512563,2.21105527638191,0.44530589166138146,0.42761793565734774
4.2713567839195985,9.748743718592966,0.007237528574865253,0.01952178733636419
4.045226130653266,8.542713567839197,0.14883460471855475,0.1581161251451668
4.1457286432160805,0.6532663316582915,0.023753996985968716,0.05801212810466703
2.4874371859296485,1.105527638190955,0.004020463257461939,0.00339700984246445
2.311557788944724,6.482412060301508,0.6510297166413802,0.6444316661151968
1.0050251256281408,7.688442211055277,0.012948138461372497,0.014982404338950078
0.577889447236181,7.085427135678392,0.045295977048722215,0.015988395801417116
4.296482412060302,9.145728643216081,0.05255066692726089,0.07986654036767518
4.874371859296483,9.547738693467338,0.041715541893760616,0.016921762165393147
1.4824120603015076,2.71356783919598,0.10633199551274929,0.11228205419608187
1.0552763819095479,3.819095477386935,0.530384994326213,0.5460206419001472
3.819095477386935,2.0603015075376887,0.32761586201153803,0.3254235515496969
4.798994974874372,6.381909547738694,0.9424859875450786,0.9333787288299431
0.8040201005025126,9.84924623115578,3.420725472845205e-08,0.024261451634062153
2.864321608040201,9.597989949748744,0.000601303798725459,0.019974925919793184
1.8592964824120604,0.15075376884422112,5.704119006578423e-06,0.0504148055424491
0.6532663316582915,8.693467336683417,3.476977179768819e-05,0.010421997735338348
3.2160804020100504,9.84924623115578,0.000398293877267318,-0.008663448878118991
4.798994974874372,3.0653266331658293,0.8710398824969863,0.8741105845528767
4.3216080402010055,4.371859296482413,0.9743679458845708,1.007434974790687
4.522613065326634,6.78391959798995,0.8732636123541229,0.8906484149241708
0.9296482412060302,4.07035175879397,0.6488874179880025,0.6855152750989075
1.8844221105527639,10.0,1.3887943864964021e-11,-0.004534135025414559
3.7939698492462313,8.090452261306533,0.2581183817144708,0.2657982909130404
0.8040201005025126,6.080402010050252,0.5311225673578313,0.5106482311127893
1.934673366834171,3.4170854271356785,0.5196381261150952,0.5105051758092122
2.4371859296482414,9.597989949748744,0.00017982931919226146,0.007749126002840959
4.045226130653266,8.894472361809045,0.06868322058454418,0.060752800078176114
3.592964824120603,4.020100502512563,0.9273199229212966,0.9526741381448374
3.190954773869347,2.814070351758794,0.523928923004627,0.5048190139337
4.472361809045227,8.542713567839197,0.22835009699016237,0.2327782453780854
2.8894472361809047,4.824120603015076,0.9627771987938651,0.9956099952606177
2.613065326633166,0.9045226130653267,0.0024989318816096544,-0.021041197113106876
1.256281407035176,4.020100502512563,0.6830408031712727,0.699709474651616
2.6381909547738696,7.5879396984924625,0.2099773290478709,0.18852922899386682
2.9648241206030153,2.9648241206030153,0.5411205062915442,0.5453522560682255
4.170854271356784,8.643216080402011,0.14029120019610752,0.11736635884711556
3.241206030150754,7.4874371859296485,0.39338377012754944,0.39236763053728074
2.261306532663317,3.4170854271356785,0.5945007916557019,0.5961305632569154
4.773869346733669,3.2160804020100504,0.8939173118952856,0.899880344332882
2.9648241206030153,6.934673366834171,0.5873416639714335,0.5915487407849676
2.71356783919598,9.49748743718593,0.000623501203167994,0.003390391304967807
3.4170854271356785,4.824120603015076,0.9725013141126639,0.9868226301757689
2.1356783919597992,2.361809045226131,0.10705264596030664,0.08001519513809131
4.623115577889448,7.4874371859296485,0.7039444287844908,0.7164311519762704
0.678391959798995,6.28140703517588,0.3723237403810687,0.3453640344465309
4.49748743718593,6.482412060301508,0.9168048803004709,0.9077369499649752
2.9396984924623117,6.532663316582915,0.7437479505203368,0.7642459761045015
1.155778894472362,0.35175879396984927,1.029680813850338e-06,0.0012188796174725193
2.3869346733668344,8.743718592964825,0.005619810337030962,0.007350413744518819
2.1356783919597992,8.84422110552764,0.002091956202871157,-0.015875323492637355
4.0954773869346734,5.226130653266332,0.9812867250370897,0.9666730269887418
1.6834170854271358,9.84924623115578,2.821219323601015e-06,-0.008699053924717577
2.71356783919598,3.5678391959798996,0.7428042626832371,0.7290916646950347
1.155778894472362,5.628140703517588,0.82062257894679,0.8107008844791715
3.9949748743718594,3.1658291457286434,0.8050714310418415,0.8056266588960508
0.10050251256281408,7.688442211055277,0.0010417599020552917,0.023422120242663783
1.9597989949748744,4.3216080402010055,0.8736602591392093,0.8871096753233008
0.05025125628140704,3.2663316582914574,0.05453525638857216,0.058801516026505685
2.462311557788945,2.462311557788945,0.19357988743792748,0.16985144233407107
2.5376884422110555,4.874371859296483,0.9566031976078421,0.9310175065316971
4.07035175879397,4.472361809045227,0.9735701274830487,0.9648684325204828
2.6884422110552766,2.1608040201005028,0.134623268645034,0.11935347960505716
4.3216080402010055,1.407035175879397,0.18130284459220478,0.17779109054438683
3.7939698492462313,4.572864321608041,0.9721712514350416,0.978380905183728
4.899497487437186,1.4572864321608041,0.32363273584647095,0.3326439699840356
4.572864321608041,8.743718592964825,0.17817944666383936,0.16495688557040947
2.9648241206030153,6.633165829145729,0.7119787451133938,0.720277726405495
3.1155778894472363,1.155778894472362,0.017595931488399077,0.013584753497925654
1.256281407035176,1.306532663316583,0.0003287374341521301,0.0006918382833274316
1.7336683417085428,8.14070351758794,0.01208919700512523,0.013342223489044116
0.5025125628140704,2.814070351758794,0.02767082475970608,0.018762621680336385
3.7688442211055277,2.21105527638191,0.3833240696525988,0.36695620112862665
3.5678391959798996,5.075376884422111,0.976022997081152,0.952221471351575
2.412060301507538,1.8592964824120604,0.042906717988859734,0.033505411529964196
4.447236180904523,6.080402010050252,0.9533225631007982,0.9364330703088359
1.407035175879397,0.6030150753768845,1.414692652254456e-05,0.0021202670915079058
3.542713567839196,1.6080402010050252,0.11346536953734988,0.12615553370186425
4.49748743718593,5.728643216080402,0.9737372083754382,1.0077764598707146
3.2160804020100504,3.0653266331658293,0.6410099694454215,0.6515616104744253
4.849246231155779,6.633165829145729,0.9192738789653465,0.915334227249099
0.3768844221105528,5.42713567839196,0.8461437503893753,0.8409558999252525
3.7185929648241207,2.21105527638191,0.370994543053483,0.36448030984385427
1.3819095477386936,9.949748743718594,2.2149150508968008e-07,-0.012693237523128863
4.346733668341709,0.0,1.3887943864964021e-11,0.02758976253177334
0.8040201005025126,7.5376884422110555,0.01455481790785708,0.005627850460840406
2.512562814070352,0.20100502512562815,7.791203471514577e-05,-0.01224237842590592
0.4271356783919598,1.9095477386934674,0.0004077200289986831,-0.016860953704970535
0.9296482412060302,1.5577889447236182,0.000386033216577545,0.016114999078651198
4.07035175879397,9.296482412060302,0.024254028406438536,0.022946220553799662
2.9899497487437188,9.095477386934673,0.00588563986222515,-0.004517099793152331
4.1457286432160805,5.8793969849246235,0.957713321672749,0.9486436271782427
2.462311557788945,3.1155778894472363,0.49405709705033196,0.49608918319116463
3.7185929648241207,5.678391959798995,0.9583906444785552,0.9625407906714899
1.7587939698492463,6.080402010050252,0.7231008651919069,0.7107016328877728
0.7035175879396985,4.170854271356784,0.6642319063182966,0.6832683630749632
0.7788944723618091,0.8040201005025126,2.8756752648641658e-06,0.016312833014971242
1.206030150753769,5.075376884422111,0.9316598482461397,0.9306299617676307
0.9045226130653267,8.492462311557789,0.0002748106659731087,0.02541729906109952
1.8592964824120604,3.3668341708542715,0.4750431052363541,0.4542806725430947
0.17587939698492464,4.371859296482413,0.7045605502139114,0.7286835521976446
3.4673366834170856,2.361809045226131,0.3786840443172334,0.3704394652023687
2.9899497487437188,8.592964824120603,0.030272619034774115,0.019871489408292448
4.773869346733669,1.35678391959799,0.2541229570318669,0.2231816406961834
3.090452261306533,7.5376884422110555,0.3331126164971046,0.3065780204659592
3.592964824120603,3.6180904522613067,0.8650801097582055,0.8604116805439558
3.9949748743718594,3.0653266331658293,0.7772927588441976,0.7789853893591177
2.8894472361809047,4.371859296482413,0.9339005276765288,0.9165407106531402
2.663316582914573,4.371859296482413,0.9238961334750558,0.9075732400857051
4.0954773869346734,4.07035175879397,0.9526288756469165,0.958809840268414
4.824120603015076,7.688442211055277,0.6702036980035861,0.6658305764379727
0.7537688442211056,3.6180904522613067,0.33254108861013143,0.3377531627368434
4.623115577889448,5.8291457286432165,0.9720540447143453,0.9591842539388599
1.8592964824120604,5.678391959798995,0.8660784791998479,0.8625181075075942
0.9296482412060302,0.7035175879396985,3.1718781079301247e-06,-0.00933348775404266
0.6030150753768845,3.3668341708542715,0.17052232752949162,0.19987819484989602
1.1809045226130654,9.547738693467338,2.1866314850353993e-06,0.005101988902649698
1.0050251256281408,9.597989949748744,6.714573973308519e-07,0.033971147056558064
3.5678391959798996,1.9095477386934674,0.2104576225995522,0.2324862752450241
3.2160804020100504,7.688442211055277,0.29555631167149415,0.27463135948018497
3.4673366834170856,2.0100502512562817,0.22749559069106834,0.23025629458207966
1.105527638190955,9.34673366834171,5.261928600422159e-06,-0.007095353877954086
2.1608040201005028,5.326633165829146,0.9361941962330949,0.9699292563730039
2.613065326633166,7.236180904522613,0.35787441293337935,0.36372399452564314
0.5276381909547739,4.020100502512563,0.5291041714389401,0.555455693519965
0.9798994974874372,2.613065326633166,0.035558136505912816,0.03211910778066357
2.2864321608040203,5.728643216080402,0.8866724845494526,0.9065424150939192
3.7939698492462313,1.5577889447236182,0.1373084834463593,0.12266089302439447
0.5276381909547739,0.8542713567839196,1.0775318699378706e-06,-0.03017135500279927
0.15075376884422112,9.648241206030152,1.6161803479785176e-09,-0.0004729830247064796
0.35175879396984927,5.778894472361809,0.6282935778623976,0.6122335768653537
3.2663316582914574,9.648241206030152,0.0013317395672287546,-0.008039588024161562
3.4673366834170856,1.256281407035176,0.04310850689928012,0.06664534336142207
0.8542713567839196,7.336683417085427,0.03310454357830293,0.013934120884569617
0.9547738693467337,2.814070351758794,0.0637979779154342,0.05828917789635338
2.2361809045226133,9.547738693467338,0.00012328605565673642,0.05071041239866801
1.1809045226130654,6.78391959798995,0.23055820382750947,0.22399112188206013
1.8341708542713568,5.628140703517588,0.8757257266109562,0.8931833461376575
1.5326633165829147,1.7587939698492463,0.005263801154754532,-0.005396193759801821
4.824120603015076,10.0,1.3887943864964021e-11,0.01916615999165766
3.1658291457286434,4.773869346733669,0.9669006724604237,0.9591977565714153
1.0050251256281408,2.71356783919598,0.051227258499383796,0.022239158716579974
1.984924623115578,7.688442211055277,0.07675620247317698,0.08218958189008728
3.391959798994975,2.9648241206030153,0.6355923829614513,0.6334723782872513
4.3216080402010055,8.442211055276383,0.2345230156635445,0.2474430270061144
3.8442211055276383,4.522613065326634,0.9712839232232805,0.9665930185987879
3.190954773869347,7.28643216080402,0.47652379783185267,0.4755023988791791
1.4572864321608041,2.0603015075376887,0.0138017705146211,0.02886884959331086
3.869346733668342,4.42211055276382,0.9675763310737133,0.9814093768327927
4.849246231155779,0.5025125628140704,0.046528356158389295,0.03421062619175842
3.391959798994975,7.5376884422110555,0.40700833200374403,0.3757455969416976
3.542713567839196,7.135678391959799,0.6253860820794922,0.6326715719121819
2.085427135678392,9.748743718592966,2.591002256177623e-05,-0.007043953357351812
0.628140703517588,9.195979899497488,1.3277640912120512e-06,-0.028451991810499906
0.30150753768844224,4.723618090452262,0.9087430392800911,0.9053421635026994
3.9447236180904524,7.28643216080402,0.6475592710708118,0.6311761539638329
1.0301507537688444,2.412060301507538,0.0197383883423499,0.05387323601558673
0.8542713567839196,1.9597989949748744,0.0020635403121932274,-0.030971866284800777
3.869346733668342,9.899497487437186,0.001185504926291112,-0.00743374588944656
3.391959798994975,1.5075376884422111,0.07385860190406332,0.058829863982041944
0.0,5.477386934673367,0.7962052414170487,0.7829471242194307
3.819095477386935,9.447236180904524,0.009535627417536654,-0.01803083821295034
1.9095477386934674,2.9648241206030153,0.2832248091052612,0.25075147254882013
4.522613065326634,7.688442211055277,0.6077493332587391,0.6228899936981035
2.814070351758794,1.407035175879397,0.022224164209165568,0.04838138739424021
1.934673366834171,4.874371859296483,0.9428321772156253,0.9533853743508213
4.899497487437186,9.597989949748744,0.037082058259179734,0.03183282958375808
3.190954773869347,0.20100502512562815,0.0005207690255026813,0.0245743082367383
1.6080402010050252,6.683417085427136,0.3852268336072912,0.3943422555744192
4.0954773869346734,0.45226130653266333,0.011448681990557874,0.011090258128535296
3.341708542713568,6.331658291457287,0.8515827939380444,0.8407185123999329
4.572864321608041,6.633165829145729,0.9015304877793813,0.8990172349733672
1.1809045226130654,9.798994974874372,4.1825244197959216e-07,-0.005504010756763896
2.8894472361809047,8.341708542713569,0.05224976329963951,0.06485164728991243
1.6331658291457287,0.9547738693467337,0.00020180712598700547,-0.002225850383074597
0.678391959798995,3.919597989949749,0.5001051611109887,0.4908197099884036
2.8391959798994977,8.090452261306533,0.09202108458190313,0.09213555441775459
0.7286432160804021,4.120603015075377,0.638880119672481,0.6415064563709447
4.296482412060302,9.949748743718594,0.0013879260631552964,-0.006744721580550443
2.2361809045226133,8.391959798994975,0.014201801284796799,0.009896552546270282
1.8341708542713568,3.4170854271356785,0.49540369733200074,0.4549902143838413
0.17587939698492464,0.10050251256281408,-3.8247229121488057e-10,-0.015337644004860486
3.64321608040201,0.4020100502512563,0.0038564307791905624,0.009507972943124778
2.035175879396985,5.778894472361809,0.8562486543878463,0.8273155818034812
1.155778894472362,4.472361809045227,0.8535888534401651,0.817139225396226
2.1105527638190957,5.025125628140704,0.9489366285928316,0.9604252086051802
1.2814070351758795,1.306532663316583,0.00035668763597115146,0.01335539662518315
2.3366834170854274,1.407035175879397,0.008696578934381142,0.014884613812611792
3.7437185929648242,4.92462311557789,0.9784425877065368,1.0056083470417376
3.969849246231156,2.864321608040201,0.708701113406849,0.696951960563623
3.14070351758794,9.84924623115578,0.0003282280770256062,0.002934395738320226
4.020100502512563,7.437185929648241,0.6020529535585177,0.6120198332849839
2.361809045226131,9.648241206030152,0.00011155036786092015,0.034577845339924404
4.92462311557789,1.9095477386934674,0.5293820511039691,0.5216178078014271
1.7587939698492463,7.336683417085427,0.13445683076341192,0.14170460295709555
0.20100502512562815,3.5175879396984926,0.14904619632842386,0.16377075906383787
4.2211055276381915,2.261306532663317,0.5170816863193561,0.47206797165250153
2.2864321608040203,5.226130653266332,0.9467919932277649,0.9443281864963298
4.949748743718593,9.34673366834171,0.07905512845663257,0.05491313086465034
3.9447236180904524,2.9145728643216082,0.7216934255064962,0.7327747590248708
4.572864321608041,4.723618090452262,0.9857437267625269,0.9643787844856511
4.42211055276382,1.407035175879397,0.20026520709314566,0.19539064711098766
4.346733668341709,0.8542713567839196,0.05653710338985064,0.01779347846392204
3.040201005025126,0.9547738693467337,0.007806599960315274,0.019181918564221422
3.8442211055276383,8.492462311557789,0.13123897318781078,0.16608555354010845
2.3366834170854274,0.5527638190954774,0.00026920933632663214,0.0033756890674333387
2.5376884422110555,9.798994974874372,8.417636703419111e-05,-0.014906626046370337
2.7386934673366836,5.025125628140704,0.9621460874100254,0.9885842962058757
0.628140703517588,2.0100502512562817,0.0013241080788023378,-0.03281010522167255
0.47738693467336685,3.819095477386935,0.3810007329706263,0.3892231563967148
1.0301507537688444,5.8793969849246235,0.694272107851429,0.658535557798653
2.512562814070352,2.311557788944724,0.15123371768037655,0.15963238991575535
0.22613065326633167,5.577889447236181,0.7472346795870835,0.7214806937499826
2.3869346733668344,7.5879396984924625,0.16180452401343212,0.16576019038368128
2.085427135678392,3.7688442211055277,0.7155460976398973,0.6979100411921997
4.673366834170855,8.190954773869347,0.4234980886157976,0.4035695707881674
1.9095477386934674,0.7035175879396985,0.00014605808357267413,-0.015924601544876817
0.4020100502512563,0.9547738693467337,1.0635035214815984e-06,-0.03367342029719187
1.1306532663316584,9.648241206030152,9.099077324782296e-07,-0.02811052307274057
2.5879396984924625,6.432160804020101,0.7222665872168018,0.7210233066763377
3.869346733668342,1.0552763819095479,0.046795583112766125,0.06734564658107997
1.3819095477386936,4.07035175879397,0.7276415811655013,0.7266757378108254
3.391959798994975,0.15075376884422112,0.0006160408686088473,-0.014697754671550208
0.678391959798995,5.075376884422111,0.9345436565253114,0.910275736752505
4.07035175879397,6.180904522613066,0.9286644680666294,0.9629244687488577
5.0,6.28140703517588,0.9573925381632601,0.9384916015222212
4.396984924623116,4.170854271356784,0.9672022102640371,0.9666127432990657
4.447236180904523,7.5376884422110555,0.6517415768180976,0.6313276319635537
4.874371859296483,5.42713567839196,0.9864923237465993,1.0187273640490742
0.17587939698492464,6.834170854271357,0.04924924981801007,0.061098466443645125
3.190954773869347,6.231155778894473,0.8587894674940415,0.8631016901548173
3.819095477386935,6.633165829145729,0.8336916692183558,0.8708338497919352
4.49748743718593,8.391959798994975,0.29321485379592965,0.30375936438618556
2.6381909547738696,9.698492462311558,0.0001993139997288203,-0.03379352190038919
2.412060301507538,2.21105527638191,0.10724394964225085,0.11596696349389654
2.3366834170854274,6.733668341708543,0.5386524757927849,0.5189275105107299
0.3768844221105528,3.7185929648241207,0.29121854631897004,0.2797180793841404
2.1859296482412063,6.030150753768845,0.8019595279134946,0.7844303344423194
4.597989949748744,3.4673366834170856,0.9165842018670713,0.916366993771758
2.8894472361809047,9.145728643216081,0.003929780561607208,-0.049084873544137375
2.361809045226131,0.4020100502512563,0.00014295201010729015,0.011283602883952268
1.8592964824120604,1.6080402010050252,0.006335143595841317,-0.043047275932074004
0.32663316582914576,7.085427135678392,0.02752590959055655,0.04427576902997866
2.3366834170854274,6.030150753768845,0.8197149598784611,0.8151230902260884
